timestamp,c_dht,h_dht,c_bme,p_bme,h_bme
1713412627,19.5552,49.83596,17.47,999.71,43.58
1713412637,19.52583,49.84359,17.47,999.79,43.60
1713412647,19.51247,49.83139,17.46,999.72,43.62
1713412657,19.54185,49.81155,17.46,999.72,43.64
1713412667,19.52583,49.79782,17.46,999.70,43.60
1713412677,19.56855,49.81308,17.46,999.74,43.62
1713412687,19.54185,49.84512,17.46,999.72,43.60
1713412697,19.54185,49.83444,17.46,999.75,43.57
1713412707,19.5552,49.77645,17.46,999.70,43.58
1713412717,19.52583,49.79782,17.46,999.69,43.62
1713412727,19.54185,49.83444,17.46,999.69,43.60
1713412737,19.54185,49.79934,17.46,999.72,43.55
1713412747,19.51247,49.78103,17.46,999.69,43.56
1713412757,19.54185,49.78561,17.46,999.78,43.55
1713412767,19.54185,49.73983,17.46,999.78,43.56
1713412777,19.54185,49.79934,17.45,999.68,43.57
1713412787,19.51247,49.79477,17.46,999.70,43.59
1713412797,19.5552,49.79934,17.46,999.80,43.57
1713412807,19.54185,49.79934,17.46,999.67,43.58
1713412817,19.52583,49.7612,17.46,999.75,43.56
1713412827,19.54185,49.77493,17.45,999.74,43.55
1713412837,19.54185,49.76272,17.45,999.73,43.53
1713412847,19.51247,49.71237,17.46,999.82,43.54
1713412857,19.51247,49.73526,17.46,999.74,43.53
1713412867,19.5552,49.76272,17.46,999.74,43.53
1713412877,19.54185,49.71542,17.47,999.76,43.54
1713412887,19.54185,49.75204,17.46,999.81,43.54
1713412897,19.56855,49.75357,17.47,999.81,43.57
1713412907,19.52583,49.78408,17.46,999.77,43.57
1713412917,19.51247,49.77188,17.45,999.74,43.55
1713412927,19.52583,49.78408,17.46,999.74,43.55
1713412937,19.54185,49.76272,17.45,999.76,43.54
1713412947,19.52583,49.7612,17.46,999.72,43.55
1713412957,19.52583,49.7612,17.46,999.75,43.56
1713412967,19.52583,49.79782,17.45,999.76,43.56
1713412977,19.52583,49.7612,17.45,999.76,43.55
1713412987,19.51247,49.74899,17.46,999.81,43.58
1713412997,19.5552,49.77645,17.46,999.75,43.60
1713413007,19.5552,49.84817,17.45,999.76,43.58
1713413017,19.52583,49.83139,17.45,999.76,43.58
1713413027,19.54185,49.81155,17.46,999.85,43.56
1713413037,19.52583,49.79782,17.45,999.73,43.56
1713413047,19.54185,49.75204,17.46,999.80,43.55
1713413057,19.54185,49.75204,17.45,999.71,43.56
1713413067,19.51247,49.75814,17.45,999.74,43.57
1713413077,19.54185,49.79934,17.45,999.73,43.58
1713413087,19.54185,49.78561,17.45,999.67,43.55
1713413097,19.52583,49.7612,17.46,999.80,43.55
1713413107,19.54185,49.76272,17.45,999.73,43.56
1713413117,19.54185,49.77493,17.45,999.70,43.58
1713413127,19.51247,49.77188,17.46,999.77,43.63
1713413137,19.49912,49.85275,17.45,999.79,43.63
1713413147,19.52583,49.83139,17.45,999.74,43.61
1713413157,19.51247,49.78103,17.45,999.76,43.60
1713413167,19.49912,49.81765,17.45,999.79,43.59
1713413177,19.52583,49.77188,17.45,999.78,43.53
1713413187,19.51247,49.75814,17.45,999.81,43.51
1713413197,19.49912,49.71084,17.45,999.75,43.47
1713413207,19.51247,49.72458,17.45,999.79,43.50
1713413217,19.52583,49.71542,17.45,999.78,43.57
1713413227,19.51247,49.78103,17.45,999.78,43.53
1713413237,19.51247,49.74899,17.45,999.79,43.48
1713413247,19.52583,49.71542,17.45,999.79,43.51
1713413257,19.54185,49.69253,17.45,999.78,43.55
1713413267,19.52583,49.7612,17.46,999.82,43.51
1713413277,19.51247,49.74899,17.46,999.74,43.50
1713413287,19.52583,49.71542,17.45,999.78,43.50
1713413297,19.52583,49.70321,17.45,999.76,43.51
1713413307,19.52583,49.74899,17.45,999.70,43.50
1713413317,19.51247,49.68948,17.45,999.81,43.53
1713413327,19.52583,49.74899,17.44,999.82,43.52
1713413337,19.52583,49.73831,17.45,999.84,43.51
1713413347,19.54185,49.70626,17.46,999.77,43.51
1713413357,19.54185,49.71542,17.45,999.78,43.51
1713413367,19.51247,49.71237,17.45,999.79,43.54
1713413377,19.49912,49.71084,17.45,999.73,43.56
1713413387,19.52583,49.73831,17.45,999.84,43.53
1713413397,19.52583,49.73831,17.45,999.74,43.53
1713413407,19.52583,49.68948,17.45,999.84,43.54
1713413417,19.51247,49.71237,17.45,999.86,43.48
1713413427,19.52583,49.66659,17.45,999.84,43.55
1713413437,19.51247,49.73526,17.44,999.85,43.54
1713413447,19.52583,49.68948,17.45,999.79,43.50
1713413457,19.52583,49.73831,17.44,999.77,43.48
1713413467,19.49912,49.67574,17.45,999.84,43.45
1713413477,19.51247,49.66659,17.45,999.89,43.43
1713413487,19.51247,49.60708,17.43,999.78,43.41
1713413497,19.49912,49.59182,17.44,999.82,43.38
1713413507,19.49912,49.59182,17.43,999.87,43.44
1713413517,19.51247,49.58266,17.43,999.83,43.38
1713413527,19.52583,49.5613,17.43,999.83,43.42
1713413537,19.51247,49.59335,17.43,999.81,43.40
1713413547,19.51247,49.57046,17.44,999.85,43.37
1713413557,19.52583,49.53841,17.43,999.83,43.42
1713413567,19.51247,49.59335,17.43,999.86,43.39
1713413577,19.51247,49.54757,17.43,999.81,43.40
1713413587,19.51247,49.57046,17.44,999.85,43.41
1713413597,19.51247,49.58266,17.43,999.84,43.44
1713413607,19.51247,49.58266,17.43,999.80,43.42
1713413617,19.52583,49.54757,17.43,999.84,43.40
1713413627,19.51247,49.60708,17.43,999.85,43.39
1713413637,19.51247,49.59335,17.43,999.81,43.47
1713413647,19.49912,49.67574,17.43,999.86,43.56
1713413657,19.49912,49.71084,17.43,999.90,43.50
1713413667,19.52583,49.65591,17.43,999.80,43.46
1713413677,19.52583,49.65591,17.43,999.83,43.48
1713413687,19.51247,49.67574,17.43,999.88,43.50
1713413697,19.49912,49.67574,17.44,999.90,43.49
1713413707,19.51247,49.71237,17.43,999.88,43.49
1713413717,19.49912,49.64217,17.43,999.88,43.50
1713413727,19.51247,49.66659,17.43,999.90,43.47
1713413737,19.49912,49.66506,17.43,999.89,43.52
1713413747,19.49912,49.66506,17.43,999.91,43.50
1713413757,19.51247,49.64217,17.43,999.85,43.49
1713413767,19.48577,49.66201,17.42,999.87,43.49
1713413777,19.49912,49.64217,17.42,999.90,43.48
1713413787,19.51247,49.62997,17.43,999.88,43.50
1713413797,19.49912,49.65133,17.43,999.90,43.49
1713413807,19.49912,49.64217,17.43,999.96,43.48
1713413817,19.49912,49.64217,17.43,999.99,43.49
1713413827,19.49912,49.66506,17.43,999.93,43.49
1713413837,19.49912,49.65133,17.43,999.97,43.53
1713413847,19.51247,49.70168,17.43,999.90,43.51
1713413857,19.49912,49.64217,17.43,999.97,43.48
1713413867,19.48577,49.65133,17.42,999.98,43.49
1713413877,19.51247,49.68948,17.43,1000.01,43.47
1713413887,19.51247,49.65285,17.42,999.90,43.47
1713413897,19.49912,49.65133,17.42,999.91,43.47
1713413907,19.48577,49.67422,17.43,1000.04,43.52
1713413917,19.49912,49.71084,17.42,999.98,43.51
1713413927,19.49912,49.67574,17.43,1000.02,43.50
1713413937,19.49912,49.68795,17.43,999.97,43.45
1713413947,19.49912,49.61929,17.42,999.94,43.43
1713413957,19.48577,49.6025,17.43,1000.01,43.42
1713413967,19.51247,49.60708,17.42,999.97,43.39
1713413977,19.49912,49.56893,17.42,1000.00,43.37
1713413987,19.49912,49.53384,17.42,999.89,43.36
1713413997,19.49912,49.53384,17.42,999.98,43.35
1713414007,19.51247,49.54757,17.41,999.99,43.38
1713414017,19.49912,49.55978,17.42,999.97,43.39
1713414027,19.49912,49.56893,17.41,999.93,43.39
1713414037,19.49912,49.58266,17.42,999.95,43.39
1713414047,19.49912,49.53384,17.42,1000.00,43.41
1713414057,19.46975,49.57809,17.42,999.95,43.45
1713414067,19.48577,49.6025,17.42,1000.00,43.43
1713414077,19.49912,49.60555,17.41,999.93,43.41
1713414087,19.49912,49.59182,17.42,1000.03,43.38
1713414097,19.51247,49.48806,17.41,999.93,43.40
1713414107,19.49912,49.56893,17.42,1000.00,43.44
1713414117,19.49912,49.59182,17.42,999.97,43.51
1713414127,19.46975,49.61471,17.42,999.98,43.50
1713414137,19.46975,49.62539,17.41,999.93,43.45
1713414147,19.48577,49.63912,17.41,999.99,43.48
1713414157,19.48577,49.63912,17.42,999.97,43.45
1713414167,19.49912,49.64217,17.41,1000.03,43.47
1713414177,19.48577,49.63912,17.42,999.94,43.48
1713414187,19.48577,49.62844,17.42,1000.00,43.45
1713414197,19.46975,49.62539,17.41,999.93,43.43
1713414207,19.48577,49.63912,17.41,1000.01,43.43
1713414217,19.48577,49.61623,17.42,1000.00,43.47
1713414227,19.46975,49.6025,17.41,999.93,43.48
1713414237,19.49912,49.64217,17.41,999.95,43.45
1713414247,19.46975,49.66048,17.41,999.99,43.47
1713414257,19.48577,49.63912,17.41,999.96,43.44
1713414267,19.49912,49.66506,17.41,999.96,43.48
1713414277,19.49912,49.64217,17.41,999.96,43.48
1713414287,19.46975,49.6376,17.41,999.98,43.45
1713414297,19.46975,49.6025,17.4,999.97,43.42
1713414307,19.49912,49.60555,17.41,999.98,43.48
1713414317,19.51247,49.65285,17.41,1000.01,43.48
1713414327,19.46975,49.64828,17.41,999.99,43.48
1713414337,19.48577,49.66201,17.42,1000.00,43.47
1713414347,19.48577,49.66201,17.41,999.96,43.47
1713414357,19.46975,49.6376,17.41,999.99,43.43
1713414367,19.46975,49.61471,17.41,999.98,43.44
1713414377,19.49912,49.62844,17.41,999.99,43.47
1713414387,19.46975,49.66048,17.41,1000.01,43.48
1713414397,19.48577,49.67422,17.41,999.95,43.49
1713414407,19.48577,49.67422,17.42,999.97,43.50
1713414417,19.46975,49.66048,17.4,999.97,43.48
1713414427,19.46975,49.66048,17.42,1000.00,43.47
1713414437,19.48577,49.71084,17.41,1000.03,43.43
1713414447,19.46975,49.58877,17.4,999.97,43.42
1713414457,19.48577,49.63912,17.42,1000.00,43.44
1713414467,19.48577,49.63912,17.41,1000.01,43.43
1713414477,19.46975,49.62539,17.41,1000.06,43.44
1713414487,19.48577,49.62844,17.41,1000.01,43.42
1713414497,19.46975,49.6025,17.41,1000.01,43.42
1713414507,19.49912,49.62844,17.41,1000.09,43.42
1713414517,19.46975,49.66048,17.4,1000.02,43.45
1713414527,19.46975,49.61471,17.4,1000.08,43.42
1713414537,19.4564,49.61166,17.41,1000.07,43.41
1713414547,19.46975,49.54299,17.4,1000.07,43.39
1713414557,19.46975,49.57809,17.41,1000.06,43.40
1713414567,19.46975,49.57809,17.4,1000.08,43.41
1713414577,19.4564,49.57809,17.4,1000.07,43.40
1713414587,19.48577,49.56893,17.4,1000.05,43.39
1713414597,19.46975,49.53231,17.4,1000.12,43.38
1713414607,19.44305,49.58724,17.4,1000.16,43.38
1713414617,19.46975,49.5552,17.4,1000.19,43.38
1713414627,19.48577,49.56893,17.39,1000.12,43.35
1713414637,19.48577,49.55672,17.4,1000.12,43.37
1713414647,19.48577,49.56893,17.39,1000.12,43.40
1713414657,19.44305,49.53841,17.4,1000.13,43.41
1713414667,19.46975,49.56588,17.4,1000.07,43.40
1713414677,19.46975,49.58877,17.4,1000.10,43.42
1713414687,19.46975,49.6025,17.41,1000.14,43.41
1713414697,19.48577,49.55672,17.4,1000.12,43.36
1713414707,19.48577,49.5201,17.39,1000.06,43.34
1713414717,19.4564,49.52926,17.4,1000.10,43.33
1713414727,19.44305,49.49264,17.4,1000.18,43.33
1713414737,19.48577,49.49722,17.39,1000.12,43.35
1713414747,19.48577,49.56893,17.4,1000.16,43.39
1713414757,19.46975,49.58877,17.39,1000.08,43.39
1713414767,19.4564,49.58724,17.38,1000.10,43.39
1713414777,19.48577,49.55672,17.39,1000.14,43.35
1713414787,19.4564,49.54147,17.39,1000.12,43.35
1713414797,19.4564,49.52926,17.39,1000.17,43.38
1713414807,19.46975,49.53231,17.39,1000.12,43.38
1713414817,19.48577,49.5201,17.4,1000.13,43.37
1713414827,19.48577,49.57961,17.4,1000.12,43.42
1713414837,19.4564,49.56435,17.4,1000.12,43.41
1713414847,19.48577,49.56893,17.39,1000.17,43.41
1713414857,19.4564,49.57809,17.4,1000.18,43.41
1713414867,19.4564,49.61166,17.38,1000.10,43.42
1713414877,19.46975,49.58877,17.39,1000.12,43.43
1713414887,19.48577,49.62844,17.39,1000.14,43.44
1713414897,19.4564,49.62386,17.39,1000.14,43.46
1713414907,19.46975,49.6025,17.39,1000.14,43.42
1713414917,19.4564,49.60098,17.38,1000.05,43.42
1713414927,19.4564,49.61166,17.39,1000.11,43.46
1713414937,19.46975,49.58877,17.39,1000.06,43.46
1713414947,19.44305,49.62081,17.39,1000.11,43.43
1713414957,19.48577,49.62844,17.39,1000.09,43.42
1713414967,19.4564,49.60098,17.4,1000.18,43.42
1713414977,19.4564,49.58724,17.39,1000.16,43.40
1713414987,19.4564,49.58724,17.39,1000.12,43.40
1713414997,19.46975,49.57809,17.39,1000.14,43.40
1713415007,19.4564,49.56435,17.39,1000.09,43.37
1713415017,19.4564,49.5552,17.38,1000.10,43.38
1713415027,19.44305,49.53841,17.38,1000.13,43.32
1713415037,19.4564,49.52926,17.39,1000.16,43.32
1713415047,19.4564,49.50484,17.38,1000.07,43.33
1713415057,19.44305,49.4789,17.38,1000.13,43.34
1713415067,19.4564,49.49569,17.37,1000.11,43.32
1713415077,19.46975,49.49569,17.38,1000.15,43.32
1713415087,19.4564,49.46975,17.38,1000.12,43.32
1713415097,19.44305,49.4789,17.38,1000.17,43.30
1713415107,19.4564,49.42397,17.38,1000.12,43.30
1713415117,19.4564,49.43618,17.38,1000.12,43.30
1713415127,19.4564,49.44686,17.38,1000.16,43.30
1713415137,19.4564,49.45907,17.38,1000.13,43.29
1713415147,19.4564,49.50484,17.38,1000.10,43.30
1713415157,19.46975,49.43618,17.38,1000.07,43.31
1713415167,19.44305,49.43313,17.37,1000.14,43.31
1713415177,19.4564,49.46975,17.38,1000.09,43.31
1713415187,19.42435,49.45449,17.38,1000.10,43.32
1713415197,19.46975,49.4728,17.37,1000.08,43.33
1713415207,19.46975,49.51858,17.37,1000.09,43.30
1713415217,19.44305,49.46975,17.37,1000.14,43.32
1713415227,19.4564,49.45907,17.37,1000.06,43.34
1713415237,19.4564,49.50484,17.38,1000.05,43.35
1713415247,19.44305,49.52926,17.37,1000.10,43.35
1713415257,19.44305,49.51553,17.37,1000.03,43.36
1713415267,19.44305,49.49264,17.37,1000.03,43.36
1713415277,19.46975,49.53231,17.37,1000.06,43.35
1713415287,19.48577,49.50942,17.38,1000.04,43.36
1713415297,19.46975,49.54299,17.38,1000.09,43.36
1713415307,19.4564,49.49569,17.37,1000.10,43.33
1713415317,19.4564,49.48196,17.38,1000.04,43.32
1713415327,19.46975,49.53231,17.37,1000.06,43.37
1713415337,19.4564,49.49569,17.38,1000.12,43.37
1713415347,19.4564,49.51858,17.37,1000.00,43.33
1713415357,19.4564,49.45907,17.37,1000.06,43.29
1713415367,19.42435,49.45449,17.37,1000.09,43.29
1713415377,19.44305,49.41024,17.37,1000.05,43.26
1713415387,19.42435,49.4316,17.37,1000.08,43.29
1713415397,19.42435,49.49111,17.37,1000.10,43.29
1713415407,19.4564,49.45907,17.36,1000.07,43.26
1713415417,19.4564,49.42397,17.37,1000.03,43.23
1713415427,19.44305,49.38735,17.37,1000.05,43.26
1713415437,19.42435,49.42245,17.36,1000.02,43.29
1713415447,19.44305,49.42245,17.36,999.99,43.25
1713415457,19.4564,49.38735,17.36,999.99,43.24
1713415467,19.4564,49.39956,17.36,1000.01,43.25
1713415477,19.4564,49.37667,17.36,1000.06,43.31
1713415487,19.46975,49.42702,17.36,1000.02,43.30
1713415497,19.44305,49.46975,17.37,1000.06,43.31
1713415507,19.42435,49.44534,17.37,1000.02,43.35
1713415517,19.44305,49.51553,17.36,1000.02,43.34
1713415527,19.44305,49.49264,17.36,999.99,43.33
1713415537,19.44305,49.46975,17.37,1000.06,43.33
1713415547,19.44305,49.46975,17.36,1000.01,43.34
1713415557,19.44305,49.4789,17.36,1000.01,43.35
1713415567,19.4564,49.48196,17.37,1000.05,43.36
1713415577,19.42435,49.514,17.37,1000.05,43.37
1713415587,19.44305,49.55215,17.36,1000.03,43.38
1713415597,19.42435,49.50179,17.36,999.99,43.32
1713415607,19.42435,49.50179,17.36,1000.02,43.35
1713415617,19.42435,49.4789,17.36,1000.02,43.34
1713415627,19.44305,49.50484,17.36,1000.01,43.37
1713415637,19.44305,49.51553,17.36,1000.01,43.34
1713415647,19.42435,49.50179,17.36,1000.07,43.35
1713415657,19.44305,49.49264,17.36,999.99,43.34
1713415667,19.44305,49.49264,17.36,1000.01,43.33
1713415677,19.42435,49.49111,17.36,999.95,43.35
1713415687,19.42435,49.50179,17.36,1000.03,43.32
1713415697,19.44305,49.50484,17.36,999.99,43.33
1713415707,19.411,49.46517,17.36,1000.01,43.33
1713415717,19.39765,49.48806,17.36,999.99,43.33
1713415727,19.42435,49.49111,17.36,1000.03,43.33
1713415737,19.42435,49.514,17.36,1000.03,43.35
1713415747,19.44305,49.49264,17.36,1000.00,43.35
1713415757,19.44305,49.4789,17.36,1000.06,43.35
1713415767,19.44305,49.52926,17.36,1000.05,43.34
1713415777,19.42435,49.50179,17.36,1000.02,43.37
1713415787,19.42435,49.52773,17.36,999.97,43.34
1713415797,19.44305,49.4789,17.36,1000.03,43.31
1713415807,19.411,49.46517,17.36,1000.00,43.29
1713415817,19.44305,49.45602,17.35,999.94,43.27
1713415827,19.411,49.40566,17.35,999.98,43.26
1713415837,19.4564,49.44686,17.35,999.94,43.29
1713415847,19.42435,49.4316,17.35,999.98,43.31
1713415857,19.44305,49.43313,17.35,999.97,43.32
1713415867,19.411,49.46517,17.36,999.92,43.31
1713415877,19.42435,49.46822,17.35,1000.02,43.33
1713415887,19.42435,49.49111,17.35,999.96,43.33
1713415897,19.44305,49.45602,17.35,999.93,43.35
1713415907,19.411,49.50027,17.35,999.93,43.35
1713415917,19.44305,49.46975,17.34,999.90,43.37
1713415927,19.42435,49.46822,17.35,999.88,43.32
1713415937,19.42435,49.44534,17.35,999.93,43.32
1713415947,19.411,49.44228,17.35,999.93,43.29
1713415957,19.42435,49.44534,17.35,999.91,43.31
1713415967,19.411,49.4194,17.35,999.91,43.31
1713415977,19.39765,49.44076,17.35,999.85,43.28
1713415987,19.411,49.48806,17.34,999.87,43.29
1713415997,19.411,49.4316,17.34,999.90,43.35
1713416007,19.44305,49.49264,17.34,999.81,43.31
1713416017,19.39765,49.45144,17.35,999.88,43.31
1713416027,19.3843,49.44076,17.34,999.81,43.27
1713416037,19.42435,49.40871,17.33,999.80,43.23
1713416047,19.42435,49.37209,17.35,999.83,43.22
1713416057,19.411,49.37209,17.35,999.88,43.25
1713416067,19.42435,49.42245,17.35,999.88,43.25
1713416077,19.411,49.4194,17.34,999.75,43.28
1713416087,19.42435,49.40871,17.34,999.81,43.34
1713416097,19.411,49.39498,17.35,999.82,43.24
1713416107,19.411,49.34921,17.34,999.79,43.22
1713416117,19.42435,49.39498,17.35,999.77,43.23
1713416127,19.411,49.35989,17.34,999.84,43.23
1713416137,19.39765,49.36904,17.34,999.86,43.25
1713416147,19.411,49.40566,17.34,999.81,43.27
1713416157,19.411,49.40566,17.33,999.77,43.26
1713416167,19.411,49.37209,17.34,999.81,43.24
1713416177,19.411,49.38277,17.34,999.81,43.25
1713416187,19.411,49.38277,17.34,999.83,43.25
1713416197,19.42435,49.38583,17.34,999.81,43.23
1713416207,19.42435,49.39498,17.34,999.84,43.24
1713416217,19.39765,49.40566,17.34,999.81,43.22
1713416227,19.42435,49.37209,17.33,999.80,43.23
1713416237,19.411,49.38277,17.34,999.81,43.19
1713416247,19.42435,49.34921,17.34,999.78,43.22
1713416257,19.411,49.37209,17.33,999.77,43.25
1713416267,19.39765,49.38277,17.33,999.75,43.23
1713416277,19.42435,49.37209,17.33,999.74,43.20
1713416287,19.411,49.37209,17.34,999.78,43.21
1713416297,19.411,49.38277,17.34,999.86,43.21
1713416307,19.44305,49.35073,17.33,999.69,43.18
1713416317,19.39765,49.33547,17.33,999.76,43.22
1713416327,19.411,49.37209,17.33,999.74,43.21
1713416337,19.411,49.37209,17.34,999.81,43.24
1713416347,19.39765,49.36904,17.33,999.79,43.28
1713416357,19.39765,49.38277,17.33,999.82,43.27
1713416367,19.39765,49.42855,17.33,999.83,43.23
1713416377,19.411,49.38277,17.33,999.75,43.25
1713416387,19.39765,49.39193,17.33,999.76,43.25
1713416397,19.3843,49.38125,17.33,999.85,43.26
1713416407,19.39765,49.39193,17.34,999.78,43.29
1713416417,19.411,49.4194,17.34,999.86,43.31
1713416427,19.411,49.44228,17.33,999.82,43.29
1713416437,19.44305,49.45602,17.33,999.85,43.29
1713416447,19.39765,49.44076,17.34,999.86,43.29
1713416457,19.39765,49.42855,17.34,999.81,43.28
1713416467,19.39765,49.39193,17.33,999.85,43.26
1713416477,19.39765,49.40566,17.34,999.86,43.29
1713416487,19.411,49.4316,17.33,999.88,43.28
1713416497,19.3843,49.42702,17.32,999.86,43.26
1713416507,19.3843,49.40414,17.33,999.88,43.25
1713416517,19.39765,49.44076,17.33,999.88,43.23
1713416527,19.411,49.37209,17.33,999.87,43.24
1713416537,19.39765,49.39193,17.33,999.90,43.24
1713416547,19.411,49.337,17.33,999.87,43.23
1713416557,19.39765,49.33547,17.33,999.88,43.20
1713416567,19.39765,49.36904,17.33,999.91,43.20
1713416577,19.411,49.34921,17.34,999.89,43.20
1713416587,19.3843,49.34463,17.33,999.93,43.17
1713416597,19.39765,49.33547,17.34,999.97,43.19
1713416607,19.39765,49.34615,17.34,999.94,43.17
1713416617,19.3843,49.33547,17.34,1000.00,43.21
1713416627,19.39765,49.30953,17.33,999.93,43.17
1713416637,19.411,49.28969,17.34,999.94,43.14
1713416647,19.3843,49.28511,17.33,999.99,43.17
1713416657,19.3843,49.308,17.33,1000.01,43.15
1713416667,19.3843,49.29885,17.33,1000.01,43.18
1713416677,19.3843,49.29885,17.33,999.98,43.18
1713416687,19.3843,49.29885,17.33,1000.03,43.14
1713416697,19.3843,49.29885,17.33,1000.01,43.12
1713416707,19.36828,49.25002,17.33,1000.03,43.10
1713416717,19.3843,49.23934,17.33,1000.03,43.10
1713416727,19.36828,49.23629,17.33,1000.03,43.11
1713416737,19.3843,49.23934,17.33,1000.10,43.11
1713416747,19.3843,49.21645,17.32,1000.13,43.08
1713416757,19.3843,49.23934,17.33,1000.11,43.08
1713416767,19.36828,49.19967,17.32,1000.11,43.05
1713416777,19.39765,49.18135,17.32,1000.10,43.10
1713416787,19.3843,49.19356,17.32,1000.13,43.21
1713416797,19.36828,49.2958,17.33,1000.11,43.25
1713416807,19.3843,49.29885,17.33,1000.18,43.11
1713416817,19.3843,49.25002,17.32,1000.15,43.10
1713416827,19.36828,49.25917,17.33,1000.15,43.11
1713416837,19.39765,49.27596,17.33,1000.18,43.12
1713416847,19.3843,49.25002,17.33,1000.15,43.17
1713416857,19.3843,49.29885,17.33,1000.26,43.15
1713416867,19.3843,49.32174,17.33,1000.23,43.13
1713416877,19.3843,49.29885,17.33,1000.25,43.14
